Predictor,Target,Accuracy
activiti_BB.csv,agrona_US.csv,0.5431034482758621
activiti_BB.csv,androidmaps_US.csv,0.5403225806451613
activiti_BB.csv,antennapod_MB.csv,0.5357142857142857
activiti_BB.csv,blaze_LB.csv,0.5889044102973459
activiti_BB.csv,commons_UB.csv,0.6215568862275449
activiti_BB.csv,daqeclipse_LB.csv,0.41342486651411137
activiti_BB.csv,dependencycheck_US.csv,0.5653206650831354
activiti_BB.csv,ebean_LB.csv,0.5532378580323786
activiti_BB.csv,exoplayer_MB.csv,0.5279596977329974
activiti_BB.csv,facebooksdk_BB.csv,0.5083288554540569
activiti_BB.csv,flowable_LB.csv,0.5739073138589941
activiti_BB.csv,googleauth_LS.csv,0.5407725321888412
activiti_BB.csv,gsyvideoplayer_MS.csv,0.5448154657293497
activiti_BB.csv,jabref_UB.csv,0.5384615384615384
activiti_BB.csv,javacv_MS.csv,0.4968944099378882
activiti_BB.csv,jbpm_BB.csv,0.4878048780487805
activiti_BB.csv,jmock_LS.csv,0.5662431941923775
activiti_BB.csv,k9_UB.csv,0.5231638418079096
activiti_BB.csv,metadata_MS.csv,0.5063559322033898
activiti_BB.csv,mindustry_MB.csv,0.581764705882353
activiti_BB.csv,modernmt_BS.csv,0.5471698113207547
activiti_BB.csv,osmdroid_MB.csv,0.5709745762711864
activiti_BB.csv,phonograph_MS.csv,0.5929919137466307
activiti_BB.csv,pipeline_US.csv,0.5301204819277109
activiti_BB.csv,qlexpress_BS.csv,0.5793103448275863
activiti_BB.csv,rxjava_LB.csv,0.6031897373667331
activiti_BB.csv,seedstack_BS.csv,0.5466893039049237
activiti_BB.csv,sentinel_UB.csv,0.5234954657873042
activiti_BB.csv,snowflake_US.csv,0.5011337868480725
activiti_BB.csv,spark_BB.csv,0.5401069518716578
activiti_BB.csv,springdock_LS.csv,0.19979818365287588
activiti_BB.csv,stroom_BB.csv,0.5579146025005898
activiti_BB.csv,sudachi_BS.csv,0.5373134328358209
activiti_BB.csv,talon_UB.csv,0.5664179104477612
activiti_BB.csv,tessera_BS.csv,0.662870159453303
activiti_BB.csv,thumbnailator_LS.csv,0.47126436781609193
activiti_BB.csv,vinyl_MS.csv,0.5608465608465608
activiti_BB.csv,yue_LS.csv,0.6022727272727273
activiti_BB.csv,zxing_MB.csv,0.6009280742459396
agrona_US.csv,activiti_BB.csv,0.5728777362520021
agrona_US.csv,androidmaps_US.csv,0.4435483870967742
agrona_US.csv,antennapod_MB.csv,0.5517857142857143
agrona_US.csv,blaze_LB.csv,0.5845140690480942
agrona_US.csv,commons_UB.csv,0.5904191616766467
agrona_US.csv,daqeclipse_LB.csv,0.6575133485888635
agrona_US.csv,dependencycheck_US.csv,0.6247030878859857
agrona_US.csv,ebean_LB.csv,0.6871108343711083
agrona_US.csv,exoplayer_MB.csv,0.4972292191435768
agrona_US.csv,facebooksdk_BB.csv,0.43766792047286407
agrona_US.csv,flowable_LB.csv,0.5106523171535251
agrona_US.csv,googleauth_LS.csv,0.47639484978540775
agrona_US.csv,gsyvideoplayer_MS.csv,0.5518453427065027
agrona_US.csv,jabref_UB.csv,0.46808510638297873
agrona_US.csv,javacv_MS.csv,0.42857142857142855
agrona_US.csv,jbpm_BB.csv,0.5609756097560976
agrona_US.csv,jmock_LS.csv,0.5444646098003629
agrona_US.csv,k9_UB.csv,0.5107344632768361
agrona_US.csv,metadata_MS.csv,0.597457627118644
agrona_US.csv,mindustry_MB.csv,0.72
agrona_US.csv,modernmt_BS.csv,0.5534591194968553
agrona_US.csv,osmdroid_MB.csv,0.5423728813559322
agrona_US.csv,phonograph_MS.csv,0.5660377358490566
