javafile,classfile,WMC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LCO,DAM,MOA,MFA,CAM,IC,CBM,AMC,bug_prone
PlanItemInstanceContainerUtil.java,org.flowable.cmmn.engine.impl.util.PlanItemInstanceContainerUtil,8,15,40,28,0,15,8,2.0,337,0.0,0,0.0,0.3571,0,0,41.125,False
PlanItemInstanceUtil.java,org.flowable.cmmn.engine.impl.util.PlanItemInstanceUtil,5,11,33,10,0,11,5,2.0,98,0.0,0,0.0,0.4,0,0,18.6,False
AbstractStartCaseInstanceAfterContext.java,org.flowable.cmmn.engine.interceptor.AbstractStartCaseInstanceAfterContext,12,4,13,36,0,4,12,0.8182,73,1.0,0,0.0,0.3056,0,0,4.6667,False
AbstractStartCaseInstanceBeforeContext.java,org.flowable.cmmn.engine.interceptor.AbstractStartCaseInstanceBeforeContext,15,3,16,67,0,3,15,0.8673,94,1.0,0,0.0,0.2889,0,0,4.8,True
CmmnIdentityLinkInterceptor.java,org.flowable.cmmn.engine.interceptor.CmmnIdentityLinkInterceptor,6,3,6,15,0,3,6,2.0,6,0.0,0,0.0,0.5,0,0,0.0,False
CreateCasePageTaskAfterContext.java,org.flowable.cmmn.engine.interceptor.CreateCasePageTaskAfterContext,6,2,7,3,0,2,6,0.6,34,1.0,0,0.0,0.5556,0,0,4.3333,False
CreateCasePageTaskBeforeContext.java,org.flowable.cmmn.engine.interceptor.CreateCasePageTaskBeforeContext,16,2,17,78,0,2,16,0.8667,99,1.0,0,0.0,0.3375,0,0,4.75,False
CreateCasePageTaskInterceptor.java,org.flowable.cmmn.engine.interceptor.CreateCasePageTaskInterceptor,2,2,2,1,0,2,2,2.0,2,0.0,0,0.0,0.6667,0,0,0.0,False
CreateCmmnExternalWorkerJobAfterContext.java,org.flowable.cmmn.engine.interceptor.CreateCmmnExternalWorkerJobAfterContext,4,3,5,0,0,3,4,0.6667,28,1.0,0,0.0,0.4375,0,0,5.25,False
CreateCmmnExternalWorkerJobBeforeContext.java,org.flowable.cmmn.engine.interceptor.CreateCmmnExternalWorkerJobBeforeContext,7,2,8,5,0,2,7,0.75,46,1.0,0,0.0,0.4286,0,0,5.0,False
CreateCmmnExternalWorkerJobInterceptor.java,org.flowable.cmmn.engine.interceptor.CreateCmmnExternalWorkerJobInterceptor,2,2,2,1,0,2,2,2.0,2,0.0,0,0.0,0.6667,0,0,0.0,False
CreateHumanTaskAfterContext.java,org.flowable.cmmn.engine.interceptor.CreateHumanTaskAfterContext,8,3,9,10,0,3,8,0.7143,47,1.0,0,0.0,0.4375,0,0,4.5,False
CreateHumanTaskBeforeContext.java,org.flowable.cmmn.engine.interceptor.CreateHumanTaskBeforeContext,26,2,27,253,0,2,26,0.92,164,1.0,0,0.0,0.3231,0,0,4.8462,False
CreateHumanTaskInterceptor.java,org.flowable.cmmn.engine.interceptor.CreateHumanTaskInterceptor,2,2,2,1,0,2,2,2.0,2,0.0,0,0.0,0.6667,0,0,0.0,False
StartCaseInstanceAfterContext.java,org.flowable.cmmn.engine.interceptor.StartCaseInstanceAfterContext,4,5,6,0,0,5,4,0.3333,26,1.0,0,0.0,0.4167,0,0,5.25,False
StartCaseInstanceBeforeContext.java,org.flowable.cmmn.engine.interceptor.StartCaseInstanceBeforeContext,22,4,24,171,0,4,22,0.9048,145,1.0,0,0.0,0.2803,0,0,5.1364,True
StartCaseInstanceInterceptor.java,org.flowable.cmmn.engine.interceptor.StartCaseInstanceInterceptor,2,2,2,1,0,2,2,2.0,2,0.0,0,0.0,0.6667,0,0,0.0,False
CmmnConfigurationResource.java,org.flowable.cmmn.engine.test.CmmnConfigurationResource,1,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,False
CmmnDeploymentId.java,org.flowable.cmmn.engine.test.CmmnDeploymentId,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,False
FlowableCmmnRule.java,org.flowable.cmmn.engine.test.FlowableCmmnRule,33,15,55,444,0,15,15,0.8438,303,1.0,0,0.0,0.2152,0,0,7.9091,True
FlowableCmmnRule.java,org.flowable.cmmn.engine.test.FlowableCmmnRule$1,2,5,12,0,0,5,1,0.0,93,0.0,0,0.0,0.625,0,0,44.0,True
Association.java,org.flowable.bpmn.model.Association,12,3,11,56,0,3,12,0.6667,79,1.0,0,0.0,0.3333,0,0,5.3333,False
ExtensionAttribute.java,org.flowable.bpmn.model.ExtensionAttribute,14,0,17,65,0,0,14,0.7692,125,1.0,0,0.0,0.4762,0,0,7.6429,False
ExtensionElement.java,org.flowable.bpmn.model.ExtensionElement,16,2,31,92,0,2,16,0.7867,197,1.0,0,0.0,0.3594,0,0,11.0,True
ExternalWorkerServiceTask.java,org.flowable.bpmn.model.ExternalWorkerServiceTask,9,3,7,34,0,3,9,0.75,49,1.0,0,0.0,0.4074,0,0,4.3333,False
FieldExtension.java,org.flowable.bpmn.model.FieldExtension,11,1,10,49,0,1,11,0.8,66,1.0,0,0.0,0.4545,0,0,4.7273,False
FlowableHttpRequestHandler.java,org.flowable.bpmn.model.FlowableHttpRequestHandler,5,2,4,10,0,2,5,2.0,26,0.0,0,0.0,1.0,0,0,4.2,False
FlowableHttpResponseHandler.java,org.flowable.bpmn.model.FlowableHttpResponseHandler,5,2,4,10,0,2,5,2.0,26,0.0,0,0.0,1.0,0,0,4.2,False
FlowableListener.java,org.flowable.bpmn.model.FlowableListener,21,2,30,184,0,2,21,0.9,155,1.0,0,0.0,0.2857,0,0,6.0,False
HttpServiceTask.java,org.flowable.bpmn.model.HttpServiceTask,13,5,13,72,0,5,13,0.8333,85,1.0,0,0.0,0.2615,0,0,5.3077,False
IOParameter.java,org.flowable.bpmn.model.IOParameter,15,1,15,95,0,1,15,0.8571,97,1.0,0,0.0,0.35,0,0,5.1333,False
TaskWithFieldExtensions.java,org.flowable.bpmn.model.TaskWithFieldExtensions,3,1,5,0,0,1,3,0.0,19,1.0,0,0.0,0.6667,0,0,5.0,False
EntityDependencyOrder.java,org.flowable.app.engine.impl.db.EntityDependencyOrder,2,0,7,1,0,0,1,1.0,59,0.0,0,0.0,1.0,0,0,27.5,True
DeployCmd.java,org.flowable.app.engine.impl.cmd.DeployCmd,4,18,42,4,0,18,3,0.3333,175,1.0,0,0.0,0.5,0,0,42.5,True
