Predictor,Target,Accuracy
activiti_BB.csv,agrona_US.csv,0.5517241379310345
activiti_BB.csv,androidmaps_US.csv,0.5887096774193549
activiti_BB.csv,antennapod_MB.csv,0.5607142857142857
activiti_BB.csv,blaze_LB.csv,0.5819197764917182
activiti_BB.csv,commons_UB.csv,0.5832335329341317
activiti_BB.csv,daqeclipse_LB.csv,0.41266209000762777
activiti_BB.csv,dependencycheck_US.csv,0.5653206650831354
activiti_BB.csv,ebean_LB.csv,0.5080946450809465
activiti_BB.csv,exoplayer_MB.csv,0.5853904282115869
activiti_BB.csv,facebooksdk_BB.csv,0.5282106394411606
activiti_BB.csv,flowable_LB.csv,0.5587524708983088
activiti_BB.csv,googleauth_LS.csv,0.5021459227467812
activiti_BB.csv,gsyvideoplayer_MS.csv,0.5131810193321616
activiti_BB.csv,jabref_UB.csv,0.5818330605564648
activiti_BB.csv,javacv_MS.csv,0.453416149068323
activiti_BB.csv,jbpm_BB.csv,0.6097560975609756
activiti_BB.csv,jmock_LS.csv,0.5553539019963702
activiti_BB.csv,k9_UB.csv,0.4971751412429379
activiti_BB.csv,metadata_MS.csv,0.538135593220339
activiti_BB.csv,mindustry_MB.csv,0.7047058823529412
activiti_BB.csv,modernmt_BS.csv,0.5220125786163522
activiti_BB.csv,osmdroid_MB.csv,0.611228813559322
activiti_BB.csv,phonograph_MS.csv,0.5902964959568733
activiti_BB.csv,pipeline_US.csv,0.4608433734939759
activiti_BB.csv,qlexpress_BS.csv,0.6
activiti_BB.csv,rxjava_LB.csv,0.4917222848227442
activiti_BB.csv,seedstack_BS.csv,0.5704584040747029
activiti_BB.csv,sentinel_UB.csv,0.4896949711459192
activiti_BB.csv,snowflake_US.csv,0.4217687074829932
activiti_BB.csv,spark_BB.csv,0.586096256684492
activiti_BB.csv,springdock_LS.csv,0.5624621594349142
activiti_BB.csv,stroom_BB.csv,0.5458834630809153
activiti_BB.csv,sudachi_BS.csv,0.6716417910447762
activiti_BB.csv,talon_UB.csv,0.6246268656716418
activiti_BB.csv,tessera_BS.csv,0.6332574031890661
activiti_BB.csv,thumbnailator_LS.csv,0.45977011494252873
activiti_BB.csv,vinyl_MS.csv,0.58994708994709
activiti_BB.csv,yue_LS.csv,0.5170454545454546
activiti_BB.csv,zxing_MB.csv,0.6102088167053364
agrona_US.csv,activiti_BB.csv,0.49332621462893755
agrona_US.csv,androidmaps_US.csv,0.3870967741935484
agrona_US.csv,antennapod_MB.csv,0.4446428571428571
agrona_US.csv,blaze_LB.csv,0.5130712432648175
agrona_US.csv,commons_UB.csv,0.5125748502994012
agrona_US.csv,daqeclipse_LB.csv,0.593440122044241
agrona_US.csv,dependencycheck_US.csv,0.5961995249406176
agrona_US.csv,ebean_LB.csv,0.5859277708592777
agrona_US.csv,exoplayer_MB.csv,0.47758186397984886
agrona_US.csv,facebooksdk_BB.csv,0.42584631918323484
agrona_US.csv,flowable_LB.csv,0.4658466944871513
