Predictor,Target,Accuracy
nondiverse_SB.csv,tessera_BS.csv,0.7630979498861048
nondiverse_SB.csv,zxing_MB.csv,0.5475638051044084
nondiverse_SB.csv,javacv_MS.csv,0.45962732919254656
nondiverse_SB.csv,flowable_LB.csv,0.4990116406764771
nondiverse_SB.csv,googleauth_LS.csv,0.38626609442060084
nondiverse_SB.csv,k9_UB.csv,0.496045197740113
nondiverse_SB.csv,pipeline_US.csv,0.7018072289156626
nondiverse_SL.csv,facebooksdk_BB.csv,0.4320257925846319
nondiverse_SL.csv,tessera_BS.csv,0.31890660592255127
nondiverse_SL.csv,zxing_MB.csv,0.41067285382830626
nondiverse_SL.csv,javacv_MS.csv,0.5093167701863354
nondiverse_SL.csv,flowable_LB.csv,0.47375356907533495
nondiverse_SL.csv,googleauth_LS.csv,0.6351931330472103
nondiverse_SL.csv,k9_UB.csv,0.5062146892655367
nondiverse_SL.csv,pipeline_US.csv,0.4006024096385542
nondiverse_SM.csv,facebooksdk_BB.csv,0.4959699086512628
nondiverse_SM.csv,tessera_BS.csv,0.7129840546697038
nondiverse_SM.csv,zxing_MB.csv,0.4617169373549884
nondiverse_SM.csv,javacv_MS.csv,0.4720496894409938
nondiverse_SM.csv,flowable_LB.csv,0.47660882934329013
nondiverse_SM.csv,googleauth_LS.csv,0.3261802575107296
nondiverse_SM.csv,k9_UB.csv,0.4542372881355932
nondiverse_SM.csv,pipeline_US.csv,0.8102409638554217
nondiverse_SU.csv,facebooksdk_BB.csv,0.50107469102633
nondiverse_SU.csv,tessera_BS.csv,0.662870159453303
nondiverse_SU.csv,zxing_MB.csv,0.419953596287703
nondiverse_SU.csv,javacv_MS.csv,0.515527950310559
nondiverse_SU.csv,flowable_LB.csv,0.4722161212387437
nondiverse_SU.csv,googleauth_LS.csv,0.3133047210300429
nondiverse_SU.csv,k9_UB.csv,0.4429378531073446
nondiverse_SU.csv,pipeline_US.csv,0.8132530120481928
